sequencenum,timestamp,context,event,detail,timestampint,contextinint,contextint,contextoutint,eventint,eventoffset,eventsize,eventdata
552,9.003 448 486,"main","k_busy_wait","Timeout=1 us",295025,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3465,4,22 01 01 00 
553,9.003 448 486,"main","k_busy_wait","Returns after 0.000 us",295025,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3469,4,1C 01 22 00 
554,9.003 448 486,"main","k_busy_wait","Timeout=1 us",295025,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3473,4,22 01 01 00 
555,9.003 448 486,"main","k_busy_wait","Returns after 0.000 us",295025,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3477,4,1C 01 22 00 
556,9.003 479 004,"main","k_busy_wait","Timeout=1 us",295026,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3481,4,22 01 01 01 
557,9.003 479 004,"main","k_busy_wait","Returns after 0.000 us",295026,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3485,4,1C 01 22 00 
558,9.003 479 004,"main","syscall","Returns after 91.553 us",295026,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3489,5,1C 02 A2 01 00 
559,9.003 479 004,"main","syscall","name=uart_poll_out",295026,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,3494,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 00 
560,9.003 479 004,"main","k_busy_wait","Timeout=1 us",295026,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3512,4,22 01 01 00 
561,9.003 509 521,"main","k_busy_wait","Returns after 0.000 us",295027,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3516,4,1C 01 22 01 
562,9.003 509 521,"main","k_busy_wait","Timeout=1 us",295027,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3520,4,22 01 01 00 
563,9.003 509 521,"main","k_busy_wait","Returns after 0.000 us",295027,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3524,4,1C 01 22 00 
564,9.003 509 521,"main","k_busy_wait","Timeout=1 us",295027,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3528,4,22 01 01 00 
565,9.003 509 521,"main","k_busy_wait","Returns after 0.000 us",295027,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3532,4,1C 01 22 00 
566,9.003 509 521,"main","k_busy_wait","Timeout=1 us",295027,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3536,4,22 01 01 00 
567,9.003 540 039,"main","k_busy_wait","Returns after 0.000 us",295028,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3540,4,1C 01 22 01 
568,9.003 540 039,"main","k_busy_wait","Timeout=1 us",295028,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3544,4,22 01 01 00 
569,9.003 540 039,"main","k_busy_wait","Returns after 0.000 us",295028,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3548,4,1C 01 22 00 
570,9.003 540 039,"main","k_busy_wait","Timeout=1 us",295028,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3552,4,22 01 01 00 
571,9.003 540 039,"main","k_busy_wait","Returns after 0.000 us",295028,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3556,4,1C 01 22 00 
572,9.003 540 039,"main","k_busy_wait","Timeout=1 us",295028,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3560,4,22 01 01 00 
573,9.003 570 557,"main","k_busy_wait","Returns after 0.000 us",295029,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3564,4,1C 01 22 01 
574,9.003 570 557,"main","k_busy_wait","Timeout=1 us",295029,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3568,4,22 01 01 00 
575,9.003 570 557,"main","k_busy_wait","Returns after 0.000 us",295029,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3572,4,1C 01 22 00 
576,9.003 570 557,"main","syscall","Returns after 91.553 us",295029,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3576,5,1C 02 A2 01 00 
577,9.003 570 557,"main","syscall","name=uart_poll_out",295029,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,162,3581,18,A2 01 0E 0D 75 61 72 74 5F 70 6F 6C 6C 5F 6F 75 74 00 
578,9.003 601 074,"main","k_busy_wait","Timeout=1 us",295030,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3599,4,22 01 01 01 
579,9.003 601 074,"main","k_busy_wait","Returns after 0.000 us",295030,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3603,4,1C 01 22 00 
580,9.003 601 074,"main","k_busy_wait","Timeout=1 us",295030,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3607,4,22 01 01 00 
581,9.003 601 074,"main","k_busy_wait","Returns after 0.000 us",295030,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3611,4,1C 01 22 00 
582,9.003 601 074,"main","k_busy_wait","Timeout=1 us",295030,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3615,4,22 01 01 00 
583,9.003 601 074,"main","k_busy_wait","Returns after 0.000 us",295030,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,28,3619,4,1C 01 22 00 
584,9.003 631 592,"main","k_busy_wait","Timeout=1 us",295031,0x0000000800001C10,0x0000000800001C10,0x0000000800001C10,34,3623,4,22 01 01 01 
